customer_id,churn_prob,ltv,revenue_at_risk,is_top_20_risk,rfm_segment,r_score,f_score,m_score,recommended_action,days_since_last_purchase,total_orders,avg_order_value
CUST0868,1.5936851389378204e-06,63335.86,0.1,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,12,12,5277.988333333334
CUST0869,3.5528858108487663e-06,11812.53,0.04,0,New Customers,5,2,3,Discount + Personalized Outreach,25,6,1968.755
CUST0870,0.0006190803522353835,58738.35,36.36,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,50,12,4894.8625
CUST0871,0.0003143136696220185,56915.26,17.89,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,43,12,4742.938333333333
CUST0872,1.4638413785299032e-06,60235.34,0.09,0,Champions,5,4,5,Discount + Personalized Outreach,16,18,3346.407777777778
CUST0873,1.2142491676000736e-06,27345.22,0.03,0,New Customers,5,2,4,Discount + Personalized Outreach,9,9,3038.3577777777778
CUST0874,9.598675824553832e-07,31097.91,0.03,0,New Customers,5,2,4,Discount + Personalized Outreach,1,7,4442.558571428572
CUST0875,0.00027270063820783794,12002.18,3.27,0,New Customers,4,2,3,Discount + Personalized Outreach,33,7,1714.597142857143
CUST0876,0.00042985261449970496,43814.68,18.83,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,44,13,3370.36
CUST0877,1.1554851792685322e-06,68105.77,0.08,0,Champions,5,4,5,Discount + Personalized Outreach,6,16,4256.610625
CUST0878,0.9992887531648228,38591.5,38564.05,1,Hibernating,2,2,4,Reactivation Email Series,170,6,6431.916666666665
CUST0879,0.953845694752167,45423.11,43326.64,1,At Risk,2,3,4,Urgent Win-back Campaign,98,13,3494.085384615385
CUST0880,2.117821253905823e-06,39796.68,0.08,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,0,13,3061.283076923077
CUST0881,1.574208823953366e-06,59301.94,0.09,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,16,14,4235.852857142857
CUST0882,1.2560407492984373e-06,62457.44,0.08,0,Champions,5,4,5,Discount + Personalized Outreach,8,19,3287.2336842105265
CUST0883,9.476603729121903e-07,41367.83,0.04,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,3,12,3447.3191666666667
CUST0884,0.9999998338349073,16335.87,16335.87,0,Hibernating,1,2,3,Reactivation Email Series,282,8,2041.98375
CUST0885,0.0007046873206385639,25037.55,17.64,0,New Customers,4,2,4,Discount + Personalized Outreach,56,9,2781.95
CUST0886,0.044887731541600986,49156.42,2206.52,0,Loyal Customers,3,3,4,Discount + Personalized Outreach,62,13,3781.263076923077
CUST0887,0.001329774586083824,18971.5,25.23,0,New Customers,4,2,3,Discount + Personalized Outreach,49,6,3161.9166666666665
CUST0888,0.000544964653971891,60292.55,32.86,0,Champions,4,4,5,Discount + Personalized Outreach,45,19,3173.292105263158
CUST0889,0.9990564899019742,27390.06,27364.22,1,Hibernating,2,2,4,Reactivation Email Series,157,5,5478.012000000001
CUST0890,0.08357004247934698,33209.61,2775.33,0,Potential Loyalists,3,2,4,Discount + Personalized Outreach,75,8,4151.20125
CUST0891,5.448440621828804e-06,45993.37,0.25,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,29,10,4599.337
CUST0892,2.1549827423222096e-06,44232.83,0.1,0,New Customers,5,2,4,Discount + Personalized Outreach,12,8,5529.10375
CUST0893,0.9999997645424968,29277.01,29277.0,1,Hibernating,1,2,4,Reactivation Email Series,261,7,4182.43
CUST0894,1.0279786396855818e-06,17875.26,0.02,0,New Customers,5,2,3,Discount + Personalized Outreach,3,9,1986.1400000000003
CUST0895,2.464418609739609e-06,26982.01,0.07,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,30,10,2698.201
CUST0896,0.9792013251788158,70022.91,68566.53,1,At Risk,2,4,5,Urgent Win-back Campaign,119,15,4668.194
CUST0897,0.9999999286417178,21717.66,21717.66,1,Hibernating,1,1,3,Reactivation Email Series,291,4,5429.415
CUST0898,1.4671242070596181e-06,34523.94,0.05,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,6,10,3452.394
CUST0899,0.0003022209742360144,80246.65,24.25,0,Champions,4,4,5,Discount + Personalized Outreach,42,15,5349.776666666668
CUST0900,0.00017541914635253668,39236.67,6.88,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,35,13,3018.205384615385
CUST0901,0.9932505199222584,32270.18,32052.37,1,Hibernating,2,2,4,Reactivation Email Series,133,9,3585.575555555556
CUST0902,3.516278671267245e-06,36056.59,0.13,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,22,11,3277.871818181818
CUST0903,4.489083845288527e-06,46326.04,0.21,0,New Customers,5,2,4,Discount + Personalized Outreach,19,9,5147.337777777778
CUST0904,0.00028770583971732364,55804.94,16.06,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,35,14,3986.067142857143
CUST0905,1.1486011244836945e-06,23390.06,0.03,0,Loyal Customers,5,3,3,Discount + Personalized Outreach,13,12,1949.1716666666669
CUST0906,7.129089568282492e-07,36219.11,0.03,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,0,13,2786.085384615385
CUST0907,0.000408546449163582,61035.62,24.94,0,Champions,4,4,5,Discount + Personalized Outreach,43,16,3814.72625
CUST0908,0.00024171993298089046,51419.76,12.43,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,32,12,4284.9800000000005
CUST0909,1.4143380322387977e-06,59302.51,0.08,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,17,14,4235.893571428572
CUST0910,0.14855891422781292,13043.79,1937.77,0,Potential Loyalists,3,2,3,Discount + Personalized Outreach,64,6,2173.965
CUST0911,0.00043990773683421025,37071.58,16.31,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,39,10,3707.158
CUST0912,2.0423182586819147e-06,46389.39,0.09,0,New Customers,5,2,4,Discount + Personalized Outreach,20,8,5798.67375
CUST0913,2.8938339344288615e-06,25847.4,0.07,0,New Customers,5,2,4,Discount + Personalized Outreach,26,7,3692.4857142857145
CUST0914,0.00026651311787225857,55718.31,14.85,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,33,14,3979.8792857142857
CUST0915,8.381140691566033e-07,27740.0,0.02,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,6,10,2774.0
CUST0916,0.9268538391442819,50106.24,46441.16,1,At Risk,2,3,5,Urgent Win-back Campaign,92,14,3579.0171428571434
CUST0917,5.2266659521577874e-06,28992.85,0.15,0,New Customers,5,2,4,Discount + Personalized Outreach,16,7,4141.835714285714
CUST0918,8.025967302258612e-07,41212.28,0.03,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,4,13,3170.1753846153847
CUST0919,8.263991875394903e-07,16539.78,0.01,0,Loyal Customers,5,3,3,Discount + Personalized Outreach,6,10,1653.9779999999998
CUST0920,8.538326507750829e-07,74681.14,0.06,0,Champions,5,4,5,Discount + Personalized Outreach,6,18,4148.952222222222
CUST0921,2.2418106559366085e-06,21539.38,0.05,0,New Customers,5,2,3,Discount + Personalized Outreach,23,8,2692.4225
CUST0922,0.0004142392999470867,36984.62,15.32,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,40,11,3362.238181818182
CUST0923,0.9639286599373202,57540.69,55465.12,1,At Risk,2,3,5,Urgent Win-back Campaign,94,11,5230.971818181818
CUST0924,0.9872002164969151,11010.26,10869.33,0,Hibernating,2,1,3,Reactivation Email Series,108,4,2752.565
CUST0925,0.11387319152258621,17390.42,1980.3,0,Loyal Customers,3,3,3,Discount + Personalized Outreach,77,12,1449.2016666666668
CUST0926,0.9781297920285299,23875.06,23352.91,1,Hibernating,2,2,3,Reactivation Email Series,122,7,3410.7228571428573
CUST0927,0.9721573278589662,48862.69,47502.22,1,At Risk,2,4,4,Urgent Win-back Campaign,113,15,3257.512666666667
CUST0928,1.1485411462012307e-06,40091.91,0.05,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,6,11,3644.7190909090914
CUST0929,0.0008470794241778121,55604.4,47.1,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,59,13,4277.261538461538
CUST0930,0.09082112219585776,38601.6,3505.84,0,Potential Loyalists,3,2,4,Discount + Personalized Outreach,78,9,4289.066666666667
CUST0931,0.07982607749596728,57871.11,4619.62,0,Loyal Customers,3,3,5,Discount + Personalized Outreach,64,10,5787.111
CUST0932,0.9897962662807589,51222.64,50699.98,1,At Risk,2,3,5,Urgent Win-back Campaign,128,13,3940.203076923077
CUST0933,0.9713531987998546,21878.47,21251.72,1,At Risk,2,3,3,Urgent Win-back Campaign,95,14,1562.7478571428571
CUST0934,0.0008067424193011942,55933.23,45.12,0,Champions,4,4,5,Discount + Personalized Outreach,44,16,3495.826875
CUST0935,1.1486705492314305e-06,25363.24,0.03,0,New Customers,5,2,4,Discount + Personalized Outreach,1,9,2818.137777777778
CUST0936,0.9944840055396702,32699.95,32519.58,1,Hibernating,2,2,4,Reactivation Email Series,137,6,5449.991666666667
CUST0937,0.9999999999957705,44779.44,44779.44,1,Hibernating,1,2,4,Reactivation Email Series,494,9,4975.493333333334
CUST0938,0.9865576677047289,25654.65,25309.79,1,Hibernating,2,2,4,Reactivation Email Series,127,8,3206.83125
CUST0939,0.0005598341627580334,45361.77,25.4,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,59,14,3240.1264285714287
CUST0940,0.112391833341024,24870.69,2795.26,0,Potential Loyalists,3,2,3,Discount + Personalized Outreach,86,8,3108.8362500000003
CUST0941,0.0004655663719238103,45585.87,21.22,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,52,14,3256.1335714285715
CUST0942,0.08740494667070305,50219.31,4389.42,0,Loyal Customers,3,4,5,Discount + Personalized Outreach,77,16,3138.706875
CUST0943,9.526445379963949e-07,40693.29,0.04,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,3,10,4069.329
CUST0944,0.9967879342269076,35598.94,35484.59,1,At Risk,2,3,4,Urgent Win-back Campaign,152,11,3236.267272727273
CUST0945,1.0985109341458868e-06,20236.03,0.02,0,New Customers,5,2,3,Discount + Personalized Outreach,4,8,2529.50375
CUST0946,1.480853472855284e-06,61971.99,0.09,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,11,10,6197.1990000000005
CUST0947,0.9907944030241892,26092.57,25852.37,1,Hibernating,2,2,4,Reactivation Email Series,129,5,5218.514
CUST0948,0.00022323865810414692,49839.44,11.13,0,Champions,4,4,4,Discount + Personalized Outreach,45,17,2931.7317647058826
CUST0949,3.55391367731447e-06,26932.51,0.1,0,New Customers,5,2,4,Discount + Personalized Outreach,23,7,3847.5014285714287
CUST0950,0.08964888571442847,49549.06,4442.02,0,Loyal Customers,3,3,4,Discount + Personalized Outreach,83,11,4504.46
CUST0951,0.0004215809747870156,40211.87,16.95,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,47,10,4021.187
CUST0952,0.0004319157616536969,43752.16,18.9,0,New Customers,4,2,4,Discount + Personalized Outreach,38,9,4861.351111111111
CUST0953,1.085745597243998e-06,58121.97,0.06,0,Champions,5,4,5,Discount + Personalized Outreach,5,15,3874.798
CUST0954,0.9999943727083979,16147.78,16147.69,0,Hibernating,1,2,3,Reactivation Email Series,211,9,1794.197777777778
CUST0955,0.17185223304793099,38608.49,6634.96,0,Potential Loyalists,3,2,4,Discount + Personalized Outreach,71,6,6434.748333333333
CUST0956,1.972929152065427e-06,52528.84,0.1,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,17,10,5252.884
CUST0957,0.11597773629853804,49624.95,5755.39,0,Loyal Customers,3,3,4,Discount + Personalized Outreach,74,14,3544.639285714285
CUST0958,0.0002468685267733394,61179.98,15.1,0,Champions,4,4,5,Discount + Personalized Outreach,39,15,4078.665333333333
CUST0959,0.0004507172231273363,27007.1,12.17,0,Loyal Customers,4,3,4,Discount + Personalized Outreach,48,11,2455.190909090909
CUST0960,4.326762777865459e-06,32300.51,0.14,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,23,10,3230.0510000000004
CUST0961,0.0415252561306977,43082.06,1788.99,0,Loyal Customers,3,3,4,Discount + Personalized Outreach,67,14,3077.29
CUST0962,0.18520165801094854,35748.8,6620.74,0,Lost,3,1,4,Discount + Personalized Outreach,85,4,8937.2
CUST0963,0.9496028737224756,36862.02,35004.28,1,At Risk,2,3,4,Urgent Win-back Campaign,104,11,3351.092727272728
CUST0964,0.9908618471860202,29472.18,29202.86,1,Hibernating,2,2,4,Reactivation Email Series,134,9,3274.6866666666665
CUST0965,0.9225385481574256,9199.33,8486.74,0,Lost,2,2,2,Discount + Personalized Outreach,95,6,1533.2216666666666
CUST0966,1.7966473483843235e-06,47736.84,0.09,0,Champions,5,4,4,Discount + Personalized Outreach,21,16,2983.5525
CUST0967,0.9999965668543196,10714.16,10714.12,0,Hibernating,1,1,3,Reactivation Email Series,191,3,3571.386666666667
CUST0968,6.723301856709573e-07,75310.75,0.05,0,Champions,5,4,5,Discount + Personalized Outreach,1,16,4706.921875
CUST0969,0.9694450828712581,78889.43,76478.97,1,At Risk,2,3,5,Urgent Win-back Campaign,111,13,6068.417692307692
CUST0970,1.8122684083393571e-06,67299.67,0.12,0,Champions,5,4,5,Discount + Personalized Outreach,20,16,4206.229375
CUST0971,0.09344452888412151,69195.69,6465.96,0,Loyal Customers,3,4,5,Discount + Personalized Outreach,84,19,3641.878421052632
CUST0972,0.0005240889332051368,65477.35,34.32,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,39,14,4676.953571428572
CUST0973,0.06036658007099479,113078.54,6826.16,0,Loyal Customers,3,5,5,Discount + Personalized Outreach,72,22,5139.933636363636
CUST0974,0.9913008862844044,12958.97,12846.24,0,Hibernating,2,2,3,Reactivation Email Series,128,6,2159.8283333333334
CUST0975,0.00032660630681403773,62457.09,20.4,0,Champions,4,4,5,Discount + Personalized Outreach,46,17,3673.946470588236
CUST0976,0.9469733819244716,70199.99,66477.52,1,At Risk,2,3,5,Urgent Win-back Campaign,101,13,5399.99923076923
CUST0977,1.0963114635826485e-06,61012.6,0.07,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,8,14,4358.042857142857
CUST0978,0.00027718379650120854,60048.34,16.64,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,36,14,4289.167142857144
CUST0979,0.1430097758247565,43879.8,6275.24,0,Loyal Customers,3,3,4,Discount + Personalized Outreach,87,13,3375.369230769231
CUST0980,0.0003058841253374595,55657.93,17.02,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,37,13,4281.379230769231
CUST0981,1.450618874936839e-06,43931.49,0.06,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,19,11,3993.771818181818
CUST0982,1.5073799850140678e-06,48328.24,0.07,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,14,13,3717.556923076923
CUST0983,0.0005822436558797411,26739.9,15.57,0,New Customers,4,2,4,Discount + Personalized Outreach,49,7,3819.9857142857145
CUST0984,1.9024877348656463e-06,77368.89,0.15,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,21,13,5951.453076923077
CUST0985,2.09902659028263e-06,56778.57,0.12,0,Champions,5,4,5,Discount + Personalized Outreach,25,15,3785.238
CUST0986,0.9938842856305239,38988.69,38750.25,1,Hibernating,2,2,4,Reactivation Email Series,122,9,4332.076666666667
CUST0987,0.0008514063490452122,51152.71,43.55,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,58,10,5115.271
CUST0988,2.3239559916535497e-06,33982.9,0.08,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,24,12,2831.9083333333333
CUST0989,0.00037489019398267786,62178.84,23.31,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,48,14,4441.345714285714
CUST0990,0.00020108444149696196,42769.53,8.6,0,Champions,4,4,4,Discount + Personalized Outreach,40,15,2851.302
CUST0991,1.5030331100751597e-06,37970.84,0.06,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,13,12,3164.236666666667
CUST0992,0.060513934342361075,54268.06,3283.97,0,Potential Loyalists,3,2,5,Discount + Personalized Outreach,61,8,6783.5075
CUST0993,0.9928736495303256,58543.4,58126.2,1,At Risk,2,3,5,Urgent Win-back Campaign,141,14,4181.671428571429
CUST0994,0.0004064292994322802,69043.14,28.06,0,Loyal Customers,4,3,5,Discount + Personalized Outreach,44,14,4931.652857142857
CUST0995,0.9912091230979508,9353.98,9271.75,0,Lost,2,2,2,Discount + Personalized Outreach,134,5,1870.796
CUST0996,1.1929931488698325e-06,22650.11,0.03,0,Loyal Customers,5,3,3,Discount + Personalized Outreach,10,11,2059.100909090909
CUST0997,8.35581357739332e-07,32877.2,0.03,0,Loyal Customers,5,3,4,Discount + Personalized Outreach,7,11,2988.836363636364
CUST0998,1.178802681849899e-06,63120.57,0.07,0,Loyal Customers,5,3,5,Discount + Personalized Outreach,6,14,4508.612142857143
CUST0999,1.1159032224387737e-06,49157.53,0.05,0,Champions,5,4,4,Discount + Personalized Outreach,5,15,3277.1686666666665
CUST1000,0.00018722139157686016,70388.5,13.18,0,Champions,4,4,5,Discount + Personalized Outreach,33,19,3704.657894736842
