customer_id,last_purchase,first_purchase,total_orders,total_revenue,total_items,avg_order_value,unique_products,days_since_last_purchase,customer_lifespan_days,avg_days_between_orders,purchase_frequency,ltv,churned,r_score,f_score,m_score,rfm_avg,rfm_segment,segment,city,signup_date,days_since_signup
CUST0533,2025-12-11,2024-05-13,7,39024.53,26,5574.932857142857,7,129,577,96.16666666666667,0.36395147313691506,39024.53,1,2,2,4,2.6666666666666665,Hibernating,Budget,Ahmedabad,2025-03-28,387
CUST0534,2026-04-02,2024-05-07,6,20884.410000000003,19,3480.7350000000006,6,17,695,139.0,0.2589928057553957,20884.41,0,5,2,3,3.3333333333333335,New Customers,Regular,Delhi,2024-11-04,531
CUST0535,2026-04-02,2024-06-19,8,43038.38,26,5379.7975,7,17,652,93.14285714285714,0.36809815950920244,43038.38,0,5,2,4,3.6666666666666665,New Customers,Budget,Pune,2024-08-08,619
CUST0536,2026-02-15,2024-04-28,13,73820.19,40,5678.476153846154,9,63,658,54.833333333333336,0.5927051671732523,73820.19,0,3,3,5,3.6666666666666665,Loyal Customers,Budget,Kolkata,2024-08-15,612
CUST0537,2026-03-06,2024-11-09,7,22233.27,20,3176.1814285714286,6,44,482,80.33333333333333,0.43568464730290457,22233.27,0,4,2,3,3.0,New Customers,Budget,Kolkata,2024-12-22,483
CUST0538,2026-04-11,2024-06-30,9,30331.800000000003,31,3370.2000000000003,8,8,650,81.25,0.41538461538461535,30331.8,0,5,2,4,3.6666666666666665,New Customers,Regular,Pune,2025-09-20,211
CUST0539,2026-03-23,2024-04-21,15,49333.57,56,3288.904666666667,10,27,701,50.07142857142857,0.6419400855920114,49333.57,0,5,4,4,4.333333333333333,Champions,Regular,Ahmedabad,2023-05-10,1075
CUST0540,2026-03-31,2024-04-23,11,44417.090000000004,36,4037.917272727273,9,19,707,70.7,0.4667609618104668,44417.09,0,5,3,4,4.0,Loyal Customers,Premium,Bangalore,2025-11-01,169
CUST0541,2025-06-25,2024-04-22,8,32792.840000000004,24,4099.1050000000005,8,298,429,61.285714285714285,0.5594405594405594,32792.84,1,1,2,4,2.3333333333333335,Hibernating,Budget,Chennai,2023-06-21,1033
CUST0542,2026-03-31,2024-07-07,9,23429.7,21,2603.3,8,19,632,79.0,0.4272151898734177,23429.7,0,5,2,3,3.3333333333333335,New Customers,Regular,Mumbai,2025-10-28,173
CUST0543,2026-04-08,2024-05-27,14,95836.79,44,6845.485,10,11,681,52.38461538461539,0.6167400881057269,95836.79,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Mumbai,2026-04-14,5
CUST0544,2026-04-12,2024-06-12,14,45522.75,42,3251.625,11,7,669,51.46153846153846,0.6278026905829596,45522.75,0,5,3,4,4.0,Loyal Customers,Regular,Hyderabad,2024-07-28,630
CUST0545,2026-03-14,2025-01-07,6,13250.68,17,2208.4466666666667,6,36,431,86.2,0.4176334106728538,13250.68,0,4,2,3,3.0,New Customers,Regular,Pune,2025-05-21,333
CUST0546,2026-03-17,2024-05-22,11,34135.37,33,3103.2154545454546,9,33,664,66.4,0.49698795180722893,34135.37,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Mumbai,2023-07-14,1010
CUST0547,2026-04-03,2024-04-26,15,41310.53,41,2754.0353333333333,9,16,707,50.5,0.6364922206506365,41310.53,0,5,4,4,4.333333333333333,Champions,Premium,Ahmedabad,2026-04-09,10
CUST0548,2026-01-28,2024-05-29,11,37838.9,32,3439.9,10,81,609,60.9,0.541871921182266,37838.9,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Bangalore,2025-02-18,425
CUST0549,2026-01-15,2025-04-10,6,26351.510000000002,17,4391.918333333334,6,94,280,56.0,0.6428571428571428,26351.51,1,2,2,4,2.6666666666666665,Hibernating,Regular,Pune,2024-02-15,794
CUST0550,2026-04-09,2024-06-20,16,42733.07,38,2670.816875,12,10,658,43.86666666666667,0.729483282674772,42733.07,0,5,4,4,4.333333333333333,Champions,Budget,Bangalore,2025-06-22,301
CUST0551,2026-03-30,2024-05-18,11,43938.61,36,3994.4190909090908,7,20,681,68.1,0.4845814977973568,43938.61,0,5,3,4,4.0,Loyal Customers,Regular,Unknown,2025-12-14,126
CUST0552,2026-03-01,2024-07-15,7,19704.34,19,2814.905714285714,6,49,594,99.0,0.35353535353535354,19704.34,0,4,2,3,3.0,New Customers,Budget,Mumbai,2025-09-21,210
CUST0553,2026-02-10,2024-05-30,14,44806.0,42,3200.4285714285716,11,68,621,47.76923076923077,0.6763285024154589,44806.0,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Mumbai,2025-01-17,457
CUST0554,2026-03-01,2024-11-19,8,26280.95,20,3285.11875,7,49,467,66.71428571428571,0.5139186295503212,26280.95,0,4,2,4,3.3333333333333335,New Customers,Regular,Hyderabad,2023-09-16,946
CUST0555,2026-04-19,2024-05-25,16,57093.2,42,3568.325,14,0,694,46.266666666666666,0.69164265129683,57093.2,0,5,4,5,4.666666666666667,Champions,Budget,Mumbai,2024-12-22,483
CUST0556,2025-12-27,2024-05-15,12,66590.43,45,5549.202499999999,11,113,591,53.72727272727273,0.6091370558375635,66590.43,1,2,3,5,3.3333333333333335,At Risk,Regular,Pune,2023-08-17,976
CUST0557,2026-03-22,2024-10-09,9,18992.07,19,2110.23,9,28,529,66.125,0.5103969754253308,18992.07,0,5,2,3,3.3333333333333335,New Customers,Premium,Ahmedabad,2025-01-12,462
CUST0558,2026-02-07,2024-04-30,11,52670.57,32,4788.233636363636,8,71,648,64.8,0.5092592592592592,52670.57,0,3,3,5,3.6666666666666665,Loyal Customers,Premium,Kolkata,2024-02-07,802
CUST0559,2025-09-09,2024-07-03,9,22942.19,26,2549.132222222222,9,222,433,54.125,0.6235565819861432,22942.19,1,1,2,3,2.0,Hibernating,Budget,Ahmedabad,2024-02-03,806
CUST0560,2026-01-10,2024-07-11,10,38371.18,23,3837.118,9,99,548,60.888888888888886,0.5474452554744526,38371.18,1,2,3,4,3.0,At Risk,Regular,Pune,2025-04-16,368
CUST0561,2026-03-24,2024-06-20,6,10049.35,16,1674.8916666666667,4,26,642,128.4,0.28037383177570097,10049.35,0,5,2,3,3.3333333333333335,New Customers,Budget,Pune,2025-08-15,247
CUST0562,2026-02-20,2024-08-06,13,41563.34,37,3197.18,8,58,563,46.916666666666664,0.6927175843694494,41563.34,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Hyderabad,2025-02-21,422
CUST0563,2026-01-07,2024-05-13,6,27885.91,17,4647.651666666667,3,102,604,120.8,0.2980132450331126,27885.91,1,2,2,4,2.6666666666666665,Hibernating,Premium,Hyderabad,2023-08-13,980
CUST0564,2026-04-10,2024-06-01,15,52473.6,40,3498.24,10,9,678,48.42857142857143,0.663716814159292,52473.6,0,5,4,5,4.666666666666667,Champions,Premium,Mumbai,2024-03-05,775
CUST0565,2026-03-28,2024-05-02,14,59514.51,41,4251.036428571429,10,22,695,53.46153846153846,0.60431654676259,59514.51,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Delhi,2025-03-12,403
CUST0566,2026-03-04,2024-06-26,10,36316.82,31,3631.682,9,46,616,68.44444444444444,0.48701298701298695,36316.82,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Ahmedabad,2023-09-11,951
CUST0567,2026-03-23,2024-05-10,16,64637.97,49,4039.873125,13,27,682,45.46666666666667,0.7038123167155425,64637.97,0,5,4,5,4.666666666666667,Champions,Regular,Ahmedabad,2026-02-06,72
CUST0568,2026-02-17,2024-06-04,11,32232.58,25,2930.2345454545457,10,61,623,62.3,0.5296950240770466,32232.58,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Delhi,2023-05-29,1056
CUST0569,2026-01-18,2024-06-11,9,34060.93,19,3784.547777777778,8,91,586,73.25,0.4607508532423208,34060.93,1,2,2,4,2.6666666666666665,Hibernating,Budget,Hyderabad,2024-01-18,822
CUST0570,2026-02-27,2024-07-10,14,66625.31,54,4758.950714285714,12,51,597,45.92307692307692,0.7035175879396985,66625.31,0,4,3,5,4.0,Loyal Customers,Regular,Mumbai,2026-03-08,42
CUST0571,2026-04-04,2024-04-24,19,84758.3,48,4460.963157894737,12,15,710,39.44444444444444,0.8028169014084506,84758.3,0,5,4,5,4.666666666666667,Champions,Regular,Delhi,2024-04-30,719
CUST0572,2026-01-24,2024-06-28,12,99099.09999999999,48,8258.258333333333,9,85,575,52.27272727272727,0.6260869565217391,99099.1,0,3,3,5,3.6666666666666665,Loyal Customers,Budget,Mumbai,2025-08-14,248
CUST0573,2026-02-16,2024-04-30,12,44587.869999999995,35,3715.655833333333,9,62,657,59.72727272727273,0.5479452054794521,44587.87,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Mumbai,2024-06-11,677
CUST0574,2024-05-27,2024-05-27,1,5154.099999999999,5,5154.099999999999,1,692,0,0.0,1.0,5154.1,1,1,1,2,1.3333333333333333,Lost,Regular,Mumbai,2025-11-08,162
CUST0575,2025-11-06,2024-04-23,9,16977.88,19,1886.4311111111112,7,164,562,70.25,0.48042704626334515,16977.88,1,2,2,3,2.3333333333333335,Hibernating,Budget,Chennai,2025-02-20,423
CUST0576,2026-04-04,2024-04-24,18,75431.53,54,4190.640555555556,10,15,710,41.76470588235294,0.7605633802816901,75431.53,0,5,4,5,4.666666666666667,Champions,Budget,Pune,2023-07-27,997
CUST0577,2026-04-02,2024-05-18,12,56920.27,36,4743.355833333333,9,17,684,62.18181818181818,0.5263157894736842,56920.27,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Mumbai,2025-12-07,133
CUST0578,2026-03-19,2024-05-21,11,33629.81,25,3057.2554545454545,9,31,667,66.7,0.4947526236881559,33629.81,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Chennai,2024-05-16,703
CUST0579,2026-03-06,2024-05-01,11,58832.18,37,5348.38,8,44,674,67.4,0.48961424332344217,58832.18,0,4,3,5,4.0,Loyal Customers,Regular,Hyderabad,2023-08-04,989
CUST0580,2026-03-03,2024-04-27,13,46264.41,47,3558.8007692307697,12,47,675,56.25,0.5777777777777777,46264.41,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Delhi,2025-12-03,137
CUST0581,2026-03-27,2024-05-19,8,26716.35,24,3339.54375,7,23,677,96.71428571428571,0.35450516986706054,26716.35,0,5,2,4,3.6666666666666665,New Customers,Regular,Pune,2024-06-19,669
CUST0582,2026-04-16,2024-06-10,14,62161.86,50,4440.132857142858,10,3,675,51.92307692307692,0.6222222222222222,62161.86,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Kolkata,2024-11-13,522
CUST0583,2025-09-30,2024-04-28,7,19914.93,17,2844.9900000000002,6,201,520,86.66666666666667,0.40384615384615385,19914.93,1,1,2,3,2.0,Hibernating,Regular,Delhi,2025-10-19,182
CUST0584,2026-03-17,2024-11-09,16,81337.72,44,5083.6075,9,33,493,32.86666666666667,0.973630831643002,81337.72,0,4,4,5,4.333333333333333,Champions,Regular,Pune,2024-06-08,680
CUST0585,2026-04-09,2024-07-08,14,35155.47,43,2511.105,12,10,640,49.23076923076923,0.65625,35155.47,0,5,3,4,4.0,Loyal Customers,Regular,Kolkata,2024-02-20,789
CUST0586,2026-04-04,2024-07-16,15,58860.84,46,3924.0559999999996,12,15,627,44.785714285714285,0.7177033492822967,58860.84,0,5,4,5,4.666666666666667,Champions,Regular,Delhi,2026-03-11,39
CUST0587,2026-02-02,2024-08-11,15,53111.79,46,3540.786,14,76,540,38.57142857142857,0.8333333333333334,53111.79,0,3,4,5,4.0,Loyal Customers,Premium,Pune,2023-06-14,1040
CUST0588,2025-12-18,2024-05-07,9,25559.06,25,2839.895555555556,9,122,590,73.75,0.45762711864406774,25559.06,1,2,2,4,2.6666666666666665,Hibernating,Premium,Delhi,2025-12-07,133
CUST0589,2026-04-07,2024-06-10,11,32137.289999999997,30,2921.571818181818,9,12,666,66.6,0.4954954954954955,32137.29,0,5,3,4,4.0,Loyal Customers,Premium,Delhi,2023-07-10,1014
CUST0590,2025-12-18,2024-05-29,11,34908.34,35,3173.485454545454,9,122,568,56.8,0.5809859154929577,34908.34,1,2,3,4,3.0,At Risk,Premium,Kolkata,2024-02-09,800
CUST0591,2026-03-11,2024-11-17,7,16688.21,20,2384.0299999999997,6,39,479,79.83333333333333,0.4384133611691023,16688.21,0,4,2,3,3.0,New Customers,Premium,Delhi,2026-01-16,93
CUST0592,2026-04-17,2024-06-08,13,77093.13,47,5930.24076923077,11,2,678,56.5,0.5752212389380531,77093.13,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Delhi,2023-12-31,840
CUST0593,2026-02-09,2024-08-16,10,30433.59,27,3043.359,10,69,542,60.22222222222222,0.5535055350553506,30433.59,0,3,3,4,3.3333333333333335,Loyal Customers,Premium,Kolkata,2023-11-06,895
CUST0594,2026-04-06,2024-07-08,11,58269.380000000005,31,5297.216363636364,9,13,637,63.7,0.5180533751962323,58269.38,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Hyderabad,2025-08-22,240
CUST0595,2026-04-11,2024-04-19,14,42710.700000000004,44,3050.764285714286,10,8,722,55.53846153846154,0.5817174515235457,42710.7,0,5,3,4,4.0,Loyal Customers,Budget,Mumbai,2025-07-18,275
CUST0596,2026-04-07,2024-06-21,11,35454.97,32,3223.179090909091,9,12,655,65.5,0.5038167938931298,35454.97,0,5,3,4,4.0,Loyal Customers,Regular,Ahmedabad,2023-10-31,901
CUST0597,2026-04-04,2024-04-25,15,40425.270000000004,44,2695.0180000000005,12,15,709,50.642857142857146,0.6346967559943583,40425.27,0,5,4,4,4.333333333333333,Champions,Regular,Bangalore,2024-02-01,808
CUST0598,2026-03-26,2024-06-16,11,26938.65,35,2448.968181818182,10,24,648,64.8,0.5092592592592592,26938.65,0,5,3,4,4.0,Loyal Customers,Premium,Chennai,2025-04-16,368
CUST0599,2026-03-08,2024-08-12,6,26196.09,22,4366.015,6,42,573,114.6,0.31413612565445026,26196.09,0,4,2,4,3.3333333333333335,New Customers,Premium,Bangalore,2023-12-27,844
CUST0600,2026-02-27,2024-07-14,8,32678.02,23,4084.7525,7,51,593,84.71428571428571,0.40472175379426645,32678.02,0,4,2,4,3.3333333333333335,New Customers,Premium,Bangalore,2024-03-27,753
CUST0601,2026-02-14,2024-06-12,15,61988.87,41,4132.591333333334,10,64,612,43.714285714285715,0.7352941176470589,61988.87,0,3,4,5,4.0,Loyal Customers,Premium,Pune,2023-12-15,856
CUST0602,2025-11-15,2024-04-20,11,43863.67,35,3987.6063636363633,9,155,574,57.4,0.5749128919860628,43863.67,1,2,3,4,3.0,At Risk,Regular,Mumbai,2025-03-21,394
CUST0603,2026-01-24,2024-06-09,14,56787.649999999994,48,4056.2607142857137,10,85,594,45.69230769230769,0.7070707070707071,56787.65,0,3,3,5,3.6666666666666665,Loyal Customers,Premium,Pune,2023-11-28,873
CUST0604,2026-01-18,2024-05-11,8,40382.51,29,5047.81375,8,91,617,88.14285714285714,0.3889789303079417,40382.51,1,2,2,4,2.6666666666666665,Hibernating,Premium,Mumbai,2023-07-10,1014
CUST0605,2026-03-12,2024-04-26,9,42481.740000000005,32,4720.193333333334,9,38,685,85.625,0.39416058394160586,42481.74,0,4,2,4,3.3333333333333335,New Customers,Premium,Kolkata,2024-12-25,480
CUST0606,2026-01-18,2024-07-05,12,54996.340000000004,39,4583.028333333334,12,91,562,51.09090909090909,0.6405693950177935,54996.34,1,2,3,5,3.3333333333333335,At Risk,Regular,Kolkata,2024-06-26,662
CUST0607,2025-12-15,2024-11-15,7,22642.19,24,3234.598571428571,6,125,395,65.83333333333333,0.5316455696202532,22642.19,1,2,2,3,2.3333333333333335,Hibernating,Regular,Ahmedabad,2024-09-18,578
CUST0608,2026-04-13,2024-05-16,15,57343.08,56,3822.8720000000003,11,6,697,49.785714285714285,0.6456241032998565,57343.08,0,5,4,5,4.666666666666667,Champions,Regular,Mumbai,2024-12-07,498
CUST0609,2026-04-11,2024-05-05,9,28421.22,21,3157.9133333333334,8,8,706,88.25,0.38243626062322944,28421.22,0,5,2,4,3.6666666666666665,New Customers,Regular,Delhi,2024-07-01,657
CUST0610,2025-10-08,2024-07-15,8,35073.47,25,4384.18375,6,193,450,64.28571428571429,0.5333333333333333,35073.47,1,1,2,4,2.3333333333333335,Hibernating,Regular,Hyderabad,2025-08-02,260
CUST0611,2025-08-18,2024-06-27,7,14154.029999999999,19,2022.0042857142855,6,244,417,69.5,0.5035971223021583,14154.03,1,1,2,3,2.0,Hibernating,Premium,Ahmedabad,2023-06-04,1050
CUST0612,2026-04-06,2024-08-10,13,51757.92,43,3981.3784615384616,10,13,604,50.333333333333336,0.6456953642384106,51757.92,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Ahmedabad,2023-09-10,952
CUST0613,2026-03-25,2024-05-29,11,45056.61,33,4096.055454545454,8,25,665,66.5,0.49624060150375937,45056.61,0,5,3,4,4.0,Loyal Customers,Regular,Delhi,2026-01-04,105
CUST0614,2025-11-14,2024-04-20,10,53075.6,37,5307.5599999999995,8,156,573,63.666666666666664,0.5235602094240838,53075.6,1,2,3,5,3.3333333333333335,At Risk,Premium,Hyderabad,2024-03-14,766
CUST0615,2025-12-16,2024-04-25,19,55398.98,59,2915.7357894736842,13,124,600,33.333333333333336,0.95,55398.98,1,2,4,5,3.6666666666666665,At Risk,Budget,Pune,2025-09-17,214
CUST0616,2026-03-30,2024-05-16,9,26455.13,26,2939.458888888889,8,20,683,85.375,0.3953147877013177,26455.13,0,5,2,4,3.6666666666666665,New Customers,Budget,Hyderabad,2025-10-17,184
CUST0617,2026-01-20,2024-07-31,7,17455.09,15,2493.5842857142857,7,89,538,89.66666666666667,0.3903345724907063,17455.09,0,3,2,3,2.6666666666666665,Potential Loyalists,Premium,Pune,2023-12-01,870
CUST0618,2026-04-07,2024-05-06,14,67918.9,44,4851.349999999999,9,12,701,53.92307692307692,0.5991440798858773,67918.9,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Kolkata,2025-04-20,364
CUST0619,2026-01-20,2024-08-25,7,19080.26,23,2725.7514285714283,6,89,513,85.5,0.4093567251461988,19080.26,0,3,2,3,2.6666666666666665,Potential Loyalists,Budget,Bangalore,2024-05-27,692
CUST0620,2026-04-13,2024-04-22,9,17032.29,26,1892.4766666666667,9,6,721,90.125,0.37447988904299584,17032.29,0,5,2,3,3.3333333333333335,New Customers,Budget,Kolkata,2025-07-30,263
CUST0621,2026-02-13,2024-05-07,14,59458.76,49,4247.0542857142855,11,65,647,49.76923076923077,0.6491499227202473,59458.76,0,3,3,5,3.6666666666666665,Loyal Customers,Premium,Kolkata,2024-01-12,828
CUST0622,2026-04-07,2024-07-10,22,78890.17,65,3585.916818181818,16,12,636,30.285714285714285,1.0377358490566038,78890.17,0,5,5,5,5.0,Champions,Regular,Bangalore,2025-07-31,262
CUST0623,2025-09-15,2024-05-11,8,49022.64,25,6127.83,6,216,492,70.28571428571429,0.48780487804878053,49022.64,1,1,2,4,2.3333333333333335,Hibernating,Regular,Hyderabad,2023-11-18,883
CUST0624,2026-03-19,2024-04-22,13,33623.37,34,2586.413076923077,11,31,696,58.0,0.560344827586207,33623.37,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Ahmedabad,2024-02-04,805
CUST0625,2025-10-30,2024-05-21,10,26240.86,29,2624.0860000000002,8,171,527,58.55555555555556,0.5692599620493358,26240.86,1,2,3,4,3.0,At Risk,Regular,Hyderabad,2024-07-01,657
CUST0626,2026-03-11,2024-05-14,9,28578.37,25,3175.374444444444,7,39,666,83.25,0.40540540540540543,28578.37,0,4,2,4,3.3333333333333335,New Customers,Regular,Pune,2024-08-11,616
CUST0627,2026-04-12,2024-07-18,12,50587.7,42,4215.641666666666,10,7,633,57.54545454545455,0.5687203791469194,50587.7,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Delhi,2026-02-27,51
CUST0628,2026-03-22,2024-06-21,13,38889.08,33,2991.4676923076922,10,28,639,53.25,0.6103286384976525,38889.08,0,5,3,4,4.0,Loyal Customers,Budget,Pune,2024-09-28,568
CUST0629,2025-10-30,2024-05-22,8,19733.239999999998,29,2466.6549999999997,7,171,526,75.14285714285714,0.4562737642585551,19733.24,1,2,2,3,2.3333333333333335,Hibernating,Premium,Delhi,2024-08-15,612
CUST0630,2026-03-21,2024-05-12,15,39062.93,40,2604.1953333333336,12,29,678,48.42857142857143,0.663716814159292,39062.93,0,5,4,4,4.333333333333333,Champions,Regular,Kolkata,2024-02-22,787
CUST0631,2026-03-25,2024-05-25,14,38909.12,48,2779.2228571428573,9,25,669,51.46153846153846,0.6278026905829596,38909.12,0,5,3,4,4.0,Loyal Customers,Budget,Bangalore,2023-07-23,1001
CUST0632,2026-03-28,2024-05-05,15,78781.25,47,5252.083333333333,13,22,692,49.42857142857143,0.6502890173410405,78781.25,0,5,4,5,4.666666666666667,Champions,Budget,Kolkata,2026-02-15,63
CUST0633,2026-04-15,2024-05-05,13,69954.93,42,5381.148461538461,11,4,710,59.166666666666664,0.5492957746478873,69954.93,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Mumbai,2025-07-10,283
CUST0634,2026-04-04,2024-06-30,15,57169.4,46,3811.2933333333335,13,15,643,45.92857142857143,0.6998444790046656,57169.4,0,5,4,5,4.666666666666667,Champions,Regular,Hyderabad,2023-08-27,966
CUST0635,2026-02-08,2024-08-02,10,45418.09,29,4541.808999999999,9,70,555,61.666666666666664,0.5405405405405406,45418.09,0,3,3,4,3.3333333333333335,Loyal Customers,Premium,Delhi,2026-04-10,9
CUST0636,2026-02-08,2024-08-07,16,58356.65,52,3647.290625,12,70,550,36.666666666666664,0.8727272727272728,58356.65,0,3,4,5,4.0,Loyal Customers,Regular,Pune,2025-09-14,217
CUST0637,2025-11-15,2024-06-02,4,12138.669999999998,9,3034.6674999999996,4,155,531,177.0,0.22598870056497175,12138.67,1,2,1,3,2.0,Hibernating,Regular,Bangalore,2025-06-30,293
CUST0638,2026-03-05,2024-06-11,13,49433.770000000004,40,3802.597692307693,12,45,632,52.666666666666664,0.6170886075949367,49433.77,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Delhi,2025-06-10,313
CUST0639,2026-01-22,2024-07-11,8,39786.909999999996,29,4973.3637499999995,7,87,560,80.0,0.42857142857142855,39786.91,0,3,2,4,3.0,Potential Loyalists,Regular,Pune,2023-12-16,855
CUST0640,2026-02-18,2024-05-05,14,49551.8,44,3539.414285714286,13,60,654,50.30769230769231,0.6422018348623852,49551.8,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Hyderabad,2023-07-20,1004
CUST0641,2026-03-22,2024-07-06,14,58277.450000000004,43,4162.675,13,28,624,48.0,0.673076923076923,58277.45,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Kolkata,2025-11-27,143
CUST0642,2025-12-23,2024-10-20,13,46981.47,37,3613.959230769231,11,117,429,35.75,0.9090909090909091,46981.47,1,2,3,4,3.0,At Risk,Regular,Hyderabad,2026-02-19,59
CUST0643,2025-11-16,2024-05-03,13,43114.74,33,3316.5184615384615,10,154,562,46.833333333333336,0.693950177935943,43114.74,1,2,3,4,3.0,At Risk,Regular,Chennai,2025-11-25,145
CUST0644,2025-07-04,2024-05-04,10,32652.12,31,3265.212,9,289,426,47.333333333333336,0.7042253521126761,32652.12,1,1,3,4,2.6666666666666665,Cant Lose Them,Regular,Mumbai,2025-04-25,359
CUST0645,2026-01-02,2024-04-25,14,68873.70999999999,44,4919.550714285714,9,107,617,47.46153846153846,0.6807131280388979,68873.71,1,2,3,5,3.3333333333333335,At Risk,Premium,Chennai,2023-06-20,1034
CUST0646,2025-10-07,2024-07-21,5,17352.98,11,3470.596,5,194,443,110.75,0.3386004514672686,17352.98,1,1,2,3,2.0,Hibernating,Budget,Bangalore,2024-09-23,573
CUST0647,2025-11-03,2024-09-16,12,46270.79,45,3855.8991666666666,11,167,413,37.54545454545455,0.8716707021791767,46270.79,1,2,3,4,3.0,At Risk,Regular,Delhi,2023-09-30,932
CUST0648,2025-10-13,2024-06-07,5,21381.800000000003,14,4276.360000000001,4,188,493,123.25,0.3042596348884381,21381.8,1,1,2,3,2.0,Hibernating,Regular,Bangalore,2024-07-28,630
CUST0649,2026-02-18,2024-06-13,10,48350.51,33,4835.051,10,60,615,68.33333333333333,0.4878048780487805,48350.51,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Kolkata,2024-03-20,760
CUST0650,2026-01-25,2024-06-23,7,26313.52,17,3759.074285714286,6,84,581,96.83333333333333,0.3614457831325301,26313.52,0,3,2,4,3.0,Potential Loyalists,Regular,Pune,2024-12-28,477
CUST0651,2025-08-12,2024-07-08,11,61706.53,45,5609.6845454545455,9,250,400,40.0,0.825,61706.53,1,1,3,5,3.0,Cant Lose Them,Premium,Hyderabad,2025-12-10,130
CUST0652,2026-02-06,2024-05-23,13,49429.28,37,3802.2523076923076,10,72,624,52.0,0.625,49429.28,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Chennai,2024-01-20,820
CUST0653,2026-03-17,2024-06-07,26,125281.86,78,4818.533076923077,15,33,648,25.92,1.2037037037037037,125281.86,0,4,5,5,4.666666666666667,Champions,Regular,Ahmedabad,2026-02-21,57
CUST0654,2026-03-26,2024-05-07,13,44443.020000000004,43,3418.6938461538466,12,24,688,57.333333333333336,0.5668604651162791,44443.02,0,5,3,4,4.0,Loyal Customers,Budget,Chennai,2025-07-03,290
CUST0655,2026-01-23,2024-08-28,11,52119.78,32,4738.1618181818185,10,86,513,51.3,0.6432748538011696,52119.78,0,3,3,5,3.6666666666666665,Loyal Customers,Regular,Kolkata,2025-09-10,221
CUST0656,2026-03-05,2024-06-29,11,23095.44,26,2099.5854545454545,8,45,614,61.4,0.5374592833876222,23095.44,0,4,3,3,3.3333333333333335,Loyal Customers,Premium,Chennai,2024-10-23,543
CUST0657,2026-04-17,2024-07-01,16,55446.630000000005,40,3465.4143750000003,11,2,655,43.666666666666664,0.732824427480916,55446.63,0,5,4,5,4.666666666666667,Champions,Regular,Kolkata,2025-05-12,342
CUST0658,2026-03-20,2024-06-08,13,43531.4,35,3348.5692307692307,10,30,650,54.166666666666664,0.6,43531.4,0,5,3,4,4.0,Loyal Customers,Regular,Ahmedabad,2024-10-26,540
CUST0659,2026-03-11,2024-05-13,14,55943.810000000005,37,3995.986428571429,9,39,667,51.30769230769231,0.6296851574212893,55943.81,0,4,3,5,4.0,Loyal Customers,Regular,Bangalore,2024-06-25,663
CUST0660,2026-02-20,2024-05-08,9,19040.48,32,2115.608888888889,7,58,653,81.625,0.41347626339969373,19040.48,0,4,2,3,3.0,New Customers,Regular,Hyderabad,2023-09-05,957
CUST0661,2026-04-04,2024-04-20,10,48890.78,33,4889.0779999999995,9,15,714,79.33333333333333,0.42016806722689076,48890.78,0,5,3,4,4.0,Loyal Customers,Regular,Delhi,2023-07-04,1020
CUST0662,2026-04-07,2024-04-21,12,33279.87,34,2773.3225,11,12,716,65.0909090909091,0.5027932960893855,33279.87,0,5,3,4,4.0,Loyal Customers,Budget,Pune,2024-04-06,743
CUST0663,2026-04-16,2024-07-18,17,69067.87,52,4062.815882352941,14,3,637,39.8125,0.8006279434850863,69067.87,0,5,4,5,4.666666666666667,Champions,Regular,Delhi,2023-05-17,1068
CUST0664,2026-01-05,2024-05-11,14,79420.25,49,5672.875,9,104,604,46.46153846153846,0.695364238410596,79420.25,1,2,3,5,3.3333333333333335,At Risk,Regular,Bangalore,2024-06-02,686
CUST0665,2026-03-13,2024-08-29,14,42921.58,39,3065.827142857143,11,37,561,43.15384615384615,0.7486631016042781,42921.58,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Pune,2025-07-03,290
